PersonId,KnowHowId,KnowHow,Category,Subcategory,
16,3751,Mercury Quality Center,Technologies,Tools,
16,3737,.NET,Technologies,Packages,
16,3747,ARIS,Technologies,Tools,
16,3700,Eclipse,Technologies,Tools,
16,3694,IBM Rational ClearQuest,Technologies,Tools,
16,3652,Postgres,Technologies,Databases,
16,3690,Visual Studio,Technologies,Tools,
16,3609,Oracle,Technologies,Databases,
16,3620,IBM DB2,Technologies,Databases,
16,3611,MS Access,Technologies,Databases,
16,3614,MS SQL Server,Technologies,Databases,
16,3103,Linux,Technologies,Operating Systems,
16,3099,Windows XP,Technologies,Operating Systems,
16,3118,IBM Host,Technologies,Operating Systems,
16,3109,Windows 2000,Technologies,Operating Systems,
16,3105,Windows NT,Technologies,Operating Systems,
16,3248,C++,Technologies,Programming languages,
16,3250,C,Technologies,Programming languages,
16,3168,Windows Server 2003,Technologies,Operating Systems,
16,2277,Object Oriented Analysis and Design (OOAD),Methods/Processes,NULL,
16,1999,ASP.NET Web Services,Technologies,Packages,
16,782,Object-oriented software engineering,Methods/Processes,NULL,
16,687,Design Patterns,Methods/Processes,NULL,
16,790,Agile processes,Methods/Processes,NULL,
16,302,Technical part of project manager in the development environment,Functions,NULL,
16,303,Development of distributed client/server applications using enterpr,Functions,NULL,
16,301,Software Engineer,Functions,NULL,
16,26,Logistics,Industries,NULL,
16,140,Banking,Industries,NULL,
16,232,Insurance,Industries,NULL,
16,7009,ASP.NET,Technologies,Packages,
16,6262,Java Servlets,Technologies,Programming languages,
16,4472,OOD,Methods/Processes,NULL,
16,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
16,7922,Product Owner,Functions,NULL,
17,7922,Product Owner,Functions,NULL,
17,7839,GUI Design,Methods/Processes,NULL,
17,7866,Expert advice,Methods/Processes,NULL,
17,7921,Agile Coach,Functions,NULL,
17,8422,Automotive industry,Industries,NULL,
17,8428,Profitability calculation,Methods/Processes,NULL,
17,8429,Business object modeling,Methods/Processes,NULL,
17,8431,Definition of acceptance criteria,Functions,NULL,
17,9274,Appreciative Inquiry,Methods/Processes,NULL,
17,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
17,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
17,5377,Agile methods,Methods/Processes,NULL,
17,5529,Atlassian JIRA (with Greenhopper),Technologies,Tools,
17,5013,Product Owner,Methods/Processes,NULL,
17,5088,Kanban,Methods/Processes,NULL,
17,4472,OOD,Methods/Processes,NULL,
17,5763,Vocational education and training,Industries,NULL,
17,6928,VB 6.0,Technologies,Programming languages,
17,6676,Nearshoring,Methods/Processes,NULL,
17,258,Business Analyst,Functions,NULL,
17,107,Public transport,Industries,NULL,
17,28,Pharma,Industries,NULL,
17,36,Search Engine Marketing,Industries,NULL,
17,38,University of applied sciences,Industries,NULL,
17,9,Industry,Industries,NULL,
17,37,Robotics,Industries,NULL,
17,69,Medical Technology,Industries,NULL,
17,305,Management experience as a project manager of interdisciplinary projects,Functions,NULL,
17,306,Revenue Manager,Functions,NULL,
17,307,Business Engineer,Functions,NULL,
17,311,Medizinalinformatik,Functions,NULL,
17,310,Research Assistant,Functions,NULL,
17,355,Software Developer,Functions,NULL,
17,277,Coach,Functions,NULL,
17,424,Software Architect,Functions,NULL,
17,791,Social Media Marketing,Methods/Processes,NULL,
17,1006,User stories,Methods/Processes,NULL,
17,1059,Requirements Management,Methods/Processes,NULL,
17,1169,Stakeholder analysis & management,Methods/Processes,NULL,
17,1189,Usability Engineering,Methods/Processes,NULL,
17,1096,Coaching of project managers,Methods/Processes,NULL,
17,685,Workshop moderation,Methods/Processes,NULL,
17,794,Process modeling,Methods/Processes,NULL,
17,2281,UML,Methods/Processes,NULL,
17,2277,Object Oriented Analysis and Design (OOAD),Methods/Processes,NULL,
17,1443,Risk Management,Methods/Processes,NULL,
17,1676,Requirements analysis & specification,Methods/Processes,NULL,
17,1733,Architecture reviews,Methods/Processes,NULL,
17,1564,Structured Interviews,Methods/Processes,NULL,
17,1517,Visualization of the business context by means of UML context diagram,Methods/Processes,NULL,
17,3248,C++,Technologies,Programming languages,
17,3614,MS SQL Server,Technologies,Databases,
17,3611,MS Access,Technologies,Databases,
17,3621,AdServer,Technologies,Databases,
17,3609,Oracle,Technologies,Databases,
17,3690,Visual Studio,Technologies,Tools,
17,3755,MATLAB,Technologies,Tools,
17,3740,Sparx Enterprise Architect,Technologies,Tools,
17,3737,.NET,Technologies,Packages,
17,3759,Web 2.0,Technologies,Tools,
17,3756,LabVIEW,Technologies,Tools,
17,3757,LabLIMS,Technologies,Tools,
17,3758,Business Intelligence,Technologies,Tools,
17,4042,Atlassian JIRA,Technologies,Tools,
17,3267,JavaScript,Technologies,Programming languages,
17,3273,PL/SQL,Technologies,Programming languages,
17,3271,MS Project,Technologies,Tools,
17,3253,XML,Technologies,Programming languages,
17,3260,Java,Technologies,Programming languages,
17,3258,C#,Technologies,Programming languages,
18,3258,C#,Technologies,Programming languages,
18,3260,Java,Technologies,Programming languages,
18,3253,XML,Technologies,Programming languages,
18,3252,HTML,Technologies,Programming languages,
18,3271,MS Project,Technologies,Tools,
18,3273,PL/SQL,Technologies,Programming languages,
18,3254,Assembler,Technologies,Programming languages,
18,3263,SQL,Technologies,Programming languages,
18,3462,Swing,Technologies,Packages,
18,3467,JUnit,Technologies,Packages,
18,3291,XSD,Technologies,Programming languages,
18,3474,.NET 1.x,Technologies,Packages,
18,3608,MySQL,Technologies,Databases,
18,3767,NUnit,Technologies,Tools,
18,3769,Infragistics UltraGrid,Technologies,Packages,
18,3770,Unicode,Technologies,Tools,
18,3763,PaperPrototyping,Technologies,Tools,
18,3765,Risiko- und Changemanager,Technologies,Tools,
18,3766,Project planning and controlling,Technologies,Tools,
18,3916,MS Visual SourceSafe,Technologies,Tools,
18,3971,Borland Together,Technologies,Tools,
18,3737,.NET,Technologies,Packages,
18,3722,XMLSpy,Technologies,Tools,
18,3730,IBM Rational RequisitePro,Technologies,Tools,
18,3701,JBuilder,Technologies,Tools,
18,3721,XSLT,Technologies,Programming languages,
18,3652,Postgres,Technologies,Databases,
18,3694,IBM Rational ClearQuest,Technologies,Tools,
18,3685,CVS,Technologies,Tools,
18,3700,Eclipse,Technologies,Tools,
18,3698,Rational Rose,Technologies,Tools,
18,3690,Visual Studio,Technologies,Tools,
18,3692,HP Quality Center,Technologies,Tools,
18,3609,Oracle,Technologies,Databases,
18,3248,C++,Technologies,Programming languages,
18,3120,UNIX (user basic knowledge),Technologies,Operating Systems,
18,3107,MS Windows,Technologies,Operating Systems,
18,2277,Object Oriented Analysis and Design (OOAD),Methods/Processes,NULL,
18,2281,UML,Methods/Processes,NULL,
18,663,Use Cases,Methods/Processes,NULL,
18,642,Requirements Engineering,Methods/Processes,NULL,
18,1163,Sequence diagrams,Methods/Processes,NULL,
18,1059,Requirements Management,Methods/Processes,NULL,
18,1008,Test cases,Methods/Processes,NULL,
18,811,Design and development of graphical user interfaces,Methods/Processes,NULL,
18,812,Usability,Methods/Processes,NULL,
18,919,V-Model,Methods/Processes,NULL,
18,918,Waterfall,Methods/Processes,NULL,
18,280,Project Lead,Functions,NULL,
18,355,Software Developer,Functions,NULL,
18,69,Medical Technology,Industries,NULL,
18,9,Industry,Industries,NULL,
18,39,Services,Industries,NULL,
18,140,Banking,Industries,NULL,
18,6176,.NET Framework 2.0,Technologies,Tools,
18,4472,OOD,Methods/Processes,NULL,
18,5114,Apache ANT,Technologies,Tools,
18,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
19,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
19,4959,Configuration management,Technologies,Tools,
19,6176,.NET Framework 2.0,Technologies,Tools,
19,6205,Architect,Functions,NULL,
19,6928,VB 6.0,Technologies,Programming languages,
19,7922,Product Owner,Functions,NULL,
19,107,Public transport,Industries,NULL,
19,40,Financial Services,Industries,NULL,
19,42,Trust and Law,Industries,NULL,
19,41,Administration,Industries,NULL,
19,307,Business Engineer,Functions,NULL,
19,314,Design & development of .NET applications,Functions,NULL,
19,316,Test Analyst,Functions,NULL,
19,343,Project Manager,Functions,NULL,
19,918,Waterfall,Methods/Processes,NULL,
19,808,Business Engineering,Methods/Processes,NULL,
19,827,Risk Management (CMMI Level 3),Methods/Processes,NULL,
19,829,Change- & Release management (CMMI Level 3),Methods/Processes,NULL,
19,830,Solution Engineering,Methods/Processes,NULL,
19,1059,Requirements Management,Methods/Processes,NULL,
19,642,Requirements Engineering,Methods/Processes,NULL,
19,686,Extreme Programming,Methods/Processes,NULL,
19,698,Project management,Methods/Processes,NULL,
19,731,Scrum,Methods/Processes,NULL,
19,2281,UML,Methods/Processes,NULL,
19,1222,CMMI: Level 3,Methods/Processes,NULL,
19,3107,MS Windows,Technologies,Operating Systems,
19,3103,Linux,Technologies,Operating Systems,
19,3127,Sun Solaris,Technologies,Operating Systems,
19,3248,C++,Technologies,Programming languages,
19,3607,MS SQL Server 2005,Technologies,Databases,
19,3615,MS SQL Server 2000,Technologies,Databases,
19,3611,MS Access,Technologies,Databases,
19,3743,.NET Remoting,Technologies,Tools,
19,3772,RMII,Technologies,Tools,
19,3608,MySQL,Technologies,Databases,
19,3474,.NET 1.x,Technologies,Packages,
19,3461,AWT,Technologies,Packages,
19,3462,Swing,Technologies,Packages,
19,3459,MFC,Technologies,Packages,
19,3468,Servlets,Technologies,Packages,
19,3460,J2EE,Technologies,Packages,
19,3263,SQL,Technologies,Programming languages,
19,3265,JSP,Technologies,Programming languages,
19,3267,JavaScript,Technologies,Programming languages,
19,3252,HTML,Technologies,Programming languages,
19,3253,XML,Technologies,Programming languages,
19,3260,Java,Technologies,Programming languages,
19,3258,C#,Technologies,Programming languages,
20,3258,C#,Technologies,Programming languages,
20,3254,Assembler,Technologies,Programming languages,
20,3301,AHDL,Technologies,Programming languages,
20,3500,"Vendor-specific libraries (at uC, DSP, FPGA platforms)",Technologies,Packages,
20,3767,NUnit,Technologies,Tools,
20,3740,Sparx Enterprise Architect,Technologies,Tools,
20,3737,.NET,Technologies,Packages,
20,3731,MS Office,Technologies,Tools,
20,3690,Visual Studio,Technologies,Tools,
20,3248,C++,Technologies,Programming languages,
20,3250,C,Technologies,Programming languages,
20,3104,MS-DOS,Technologies,Operating Systems,
20,3107,MS Windows,Technologies,Operating Systems,
20,746,Workshops,Methods/Processes,NULL,
20,757,Interviews,Methods/Processes,NULL,
20,760,Coaching,Methods/Processes,NULL,
20,698,Project management,Methods/Processes,NULL,
20,663,Use Cases,Methods/Processes,NULL,
20,837,GUI Prototyping,Methods/Processes,NULL,
20,839,Process diagrams,Methods/Processes,NULL,
20,855,"UML (class diagrams, use cases)",Methods/Processes,NULL,
20,835,Business Analysis,Methods/Processes,NULL,
20,343,Project Manager,Functions,NULL,
20,317,Requirements Engineering/ Technische Analysen & Design,Functions,NULL,
20,400,Employee management,Functions,NULL,
20,11035,management consulting,Methods/Processes,NULL,
20,11037,Management Consulting,Methods/Processes,NULL,
20,6928,VB 6.0,Technologies,Programming languages,
21,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
21,4244,IPv6 mobility,Technologies,Networks/Protocols,
21,4245,FTP,Technologies,Networks/Protocols,
21,343,Project Manager,Functions,NULL,
21,28,Pharma,Industries,NULL,
21,9,Industry,Industries,NULL,
21,140,Banking,Industries,NULL,
21,232,Insurance,Industries,NULL,
21,866,RFI/RFP,Methods/Processes,NULL,
21,867,IPMA,Methods/Processes,NULL,
21,871,Completion of the RFI/RFP process,Methods/Processes,NULL,
21,872,Use case creation,Methods/Processes,NULL,
21,873,"Analysis, redesign and implementation of support processes",Methods/Processes,NULL,
21,874,"Analysis, design, implementation, and testing of Web-based software applications",Methods/Processes,NULL,
21,876,Creation of documentation and user's Guide,Methods/Processes,NULL,
21,870,Business analysis in the banking sector,Methods/Processes,NULL,
21,642,Requirements Engineering,Methods/Processes,NULL,
21,698,Project management,Methods/Processes,NULL,
21,716,ITIL,Methods/Processes,NULL,
21,766,Test Management,Methods/Processes,NULL,
21,765,Change Management,Methods/Processes,NULL,
21,3107,MS Windows,Technologies,Operating Systems,
21,3103,Linux,Technologies,Operating Systems,
21,3248,C++,Technologies,Programming languages,
21,1233,Introduction to and Training of Software,Methods/Processes,NULL,
21,1236,Test Analysis,Methods/Processes,NULL,
21,1237,Test Automation,Methods/Processes,NULL,
21,3611,MS Access,Technologies,Databases,
21,3622,Oracle 9i,Technologies,Databases,
21,3731,MS Office,Technologies,Tools,
21,3700,Eclipse,Technologies,Tools,
21,3721,XSLT,Technologies,Programming languages,
21,3728,MS Project 2003,Technologies,Tools,
21,3716,UML 2.0,Methods/Processes,NULL,
21,3781,MS Visio,Technologies,Tools,
21,3779,Mercury Quick Test Professional,Technologies,Tools,
21,3751,Mercury Quality Center,Technologies,Tools,
21,3776,MS Project 2010,Technologies,Tools,
21,3780,Time Winner: Dynamic Project Management,Technologies,Tools,
21,4233,TCP/IP,Technologies,Networks/Protocols,
21,4232,HTTP,Technologies,Networks/Protocols,
21,3608,MySQL,Technologies,Databases,
21,3302,PHP 5,Technologies,Programming languages,
21,3285,Turbo Pascal,Technologies,Programming languages,
21,3378,ASP.NET MVC,Technologies,Packages,
21,3254,Assembler,Technologies,Programming languages,
21,3267,JavaScript,Technologies,Programming languages,
21,3260,Java,Technologies,Programming languages,
21,3253,XML,Technologies,Programming languages,
21,3252,HTML,Technologies,Programming languages,
22,3252,HTML,Technologies,Programming languages,
22,3253,XML,Technologies,Programming languages,
22,3260,Java,Technologies,Programming languages,
22,3271,MS Project,Technologies,Tools,
22,3278,PHP Version 4,Technologies,Programming languages,
22,3265,JSP,Technologies,Programming languages,
22,3263,SQL,Technologies,Programming languages,
22,3608,MySQL,Technologies,Databases,
22,4046,Business Process Model and Notation (BPMN),Methods/Processes,NULL,
22,3716,UML 2.0,Methods/Processes,NULL,
22,3700,Eclipse,Technologies,Tools,
22,3731,MS Office,Technologies,Tools,
22,3609,Oracle,Technologies,Databases,
22,3690,Visual Studio,Technologies,Tools,
22,1224,Process Analysis,Methods/Processes,NULL,
22,1443,Risk Management,Methods/Processes,NULL,
22,2281,UML,Methods/Processes,NULL,
22,3248,C++,Technologies,Programming languages,
22,3109,Windows 2000,Technologies,Operating Systems,
22,3105,Windows NT,Technologies,Operating Systems,
22,3102,Windows 98,Technologies,Operating Systems,
22,3107,MS Windows,Technologies,Operating Systems,
22,3099,Windows XP,Technologies,Operating Systems,
22,765,Change Management,Methods/Processes,NULL,
22,731,Scrum,Methods/Processes,NULL,
22,698,Project management,Methods/Processes,NULL,
22,642,Requirements Engineering,Methods/Processes,NULL,
22,882,International rollout of process,Methods/Processes,NULL,
22,884,Evaluation and implementation of specialised training courses,Methods/Processes,NULL,
22,885,"Conception, development and refactoring Web-based applications",Methods/Processes,NULL,
22,232,Insurance,Industries,NULL,
22,140,Banking,Industries,NULL,
22,43,Education,Industries,NULL,
22,70,Healthcare,Industries,NULL,
22,320,Leadership of architecture concepts,Functions,NULL,
22,321,Leadership of a complicated development,Functions,NULL,
22,322,process optimization and rollout project,Functions,NULL,
22,323,Training and design of subject-specific training,Functions,NULL,
22,371,Process optimization,Functions,NULL,
22,387,Moderator,Functions,NULL,
22,462,Process Consultant,Functions,NULL,
22,324,Facilitation of multidisciplinary workshops,Functions,NULL,
22,325,Coaching of staff and teams,Functions,NULL,
22,280,Project Lead,Functions,NULL,
22,282,Process Engineer,Functions,NULL,
22,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
22,4903,Account Manager,Functions,NULL,
22,5081,Coach / Trainer,Functions,NULL,
