PersonId,ProjectId,KnowhowId,Knowhow,Category,SubCategory,
7,90,691,Presentation and training techniques,Methods/Processes,NULL,
7,90,7495,Requirements analysis  ,Methods/Processes,NULL,
7,91,691,Presentation and training techniques,Methods/Processes,NULL,
7,91,657,Moderation techniques,Methods/Processes,NULL,
7,92,658,Interviewing techniques,Methods/Processes,NULL,
7,92,705,Personality models,Methods/Processes,NULL,
7,93,706,Didactics,Methods/Processes,NULL,
7,93,713,Presentation Techniques,Methods/Processes,NULL,
7,94,708,Presentation and communication techniques,Methods/Processes,NULL,
7,94,709,Typology,Methods/Processes,NULL,
7,94,710,Communication teaching,Methods/Processes,NULL,
7,95,711,Leading Simple,Methods/Processes,NULL,
7,95,712,NLP,Methods/Processes,NULL,
7,95,690,coaching Techniques,Methods/Processes,NULL,
7,96,713,Presentation Techniques,Methods/Processes,NULL,
7,96,715,Learning techniques,Methods/Processes,NULL,
7,96,714,Feedback techniques,Methods/Processes,NULL,
7,97,715,Learning techniques,Methods/Processes,NULL,
7,97,690,coaching Techniques,Methods/Processes,NULL,
7,5203,9437,Leading ERNI,Methods/Processes,NULL,
7,5204,712,NLP,Methods/Processes,NULL,
7,5204,711,Leading Simple,Methods/Processes,NULL,
7,5205,1006,User stories,Methods/Processes,NULL,
7,5205,5013,Product Owner,Methods/Processes,NULL,
7,5205,9438,Scaled Agile Framework,Methods/Processes,NULL,
7,5205,9439,Epics,Methods/Processes,NULL,
7,5205,9440,Acceptance Criterias,Methods/Processes,NULL,
7,5205,8657,Persona,Methods/Processes,NULL,
7,5206,5013,Product Owner,Methods/Processes,NULL,
7,5207,5013,Product Owner,Methods/Processes,NULL,
7,5207,6828,Agile Requirements Engineering,Methods/Processes,NULL,
7,5207,6899,Agile Development,Methods/Processes,NULL,
7,5208,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
7,5208,731,Scrum,Methods/Processes,NULL,
7,5208,9441,Prozess-Schulung,Methods/Processes,NULL,
7,5209,1084,IREB Certified Professional for Requirements Engineering,Methods/Processes,NULL,
7,5210,9442,Ermittlungstechniken,Methods/Processes,NULL,
7,5210,9443,Konsolidierungstechniken,Methods/Processes,NULL,
8,98,1965,SAN/NAS,Technologies,Other,
8,98,1966,Serverbased Computing,Technologies,Other,
8,98,1658,System Engineering,Methods/Processes,NULL,
8,98,3105,Windows NT,Technologies,Operating Systems,
8,98,3109,Windows 2000,Technologies,Operating Systems,
8,98,4239,Ethernet,Technologies,Networks/Protocols,
8,98,4233,TCP/IP,Technologies,Networks/Protocols,
8,99,3105,Windows NT,Technologies,Operating Systems,
8,99,1658,System Engineering,Methods/Processes,NULL,
8,99,1967,Novel NetWare,Technologies,Other,
8,99,716,ITIL,Methods/Processes,NULL,
8,99,724,PM methods,Methods/Processes,NULL,
8,100,725,Introduction,Methods/Processes,NULL,
8,100,598,Embedded Systems,Methods/Processes,NULL,
8,100,3254,Assembler,Technologies,Programming languages,
8,100,3275,Modula-2,Technologies,Programming languages,
8,100,3262,Pascal,Technologies,Programming languages,
8,100,3715,SA/SD,Technologies,Tools,
8,101,661,ERNI Service Project Management,Methods/Processes,NULL,
8,101,726,ERNI Management Service Efficiency Improvement,Methods/Processes,NULL,
8,102,727,ERNI Service Pattern Software Architecture,Methods/Processes,NULL,
8,102,728,Service Oriented Architecture (SOA),Methods/Processes,NULL,
8,103,729,CMMi ® reference model,Methods/Processes,NULL,
8,103,661,ERNI Service Project Management,Methods/Processes,NULL,
8,103,655,ERNI Service Process Improvement,Methods/Processes,NULL,
8,104,716,ITIL,Methods/Processes,NULL,
8,104,1658,System Engineering,Methods/Processes,NULL,
8,105,1969,MS SharePoint Portal Server,Technologies,Tools,
8,105,731,Scrum,Methods/Processes,NULL,
8,105,730,Unified Process,Methods/Processes,NULL,
8,105,3728,MS Project 2003,Technologies,Tools,
8,106,3816,Vicon Viflow,Technologies,Tools,
8,106,655,ERNI Service Process Improvement,Methods/Processes,NULL,
8,106,661,ERNI Service Project Management,Methods/Processes,NULL,
8,107,655,ERNI Service Process Improvement,Methods/Processes,NULL,
8,107,625,CMMI,Methods/Processes,NULL,
8,107,1605,SPICE,Methods/Processes,NULL,
8,107,3834,MS SharePoint,Technologies,Tools,
8,108,3715,SA/SD,Technologies,Tools,
8,108,1972,OSF/X11/Motif,Technologies,Other,
8,108,1973,CASE-Tool Cadre Teamwork,Technologies,Tools,
8,108,725,Introduction,Methods/Processes,NULL,
8,108,3280,Ada,Technologies,Programming languages,
8,108,3250,C,Technologies,Programming languages,
8,108,3188,HP-UniX,Technologies,Operating Systems,
8,109,655,ERNI Service Process Improvement,Methods/Processes,NULL,
8,109,734,Goal-question-metric method,Methods/Processes,NULL,
8,109,3726,Mercury TestDirector,Technologies,Tools,
8,109,3694,IBM Rational ClearQuest,Technologies,Tools,
8,110,734,Goal-question-metric method,Methods/Processes,NULL,
8,110,655,ERNI Service Process Improvement,Methods/Processes,NULL,
8,110,661,ERNI Service Project Management,Methods/Processes,NULL,
8,110,625,CMMI,Methods/Processes,NULL,
8,110,1605,SPICE,Methods/Processes,NULL,
8,110,3271,MS Project,Technologies,Tools,
8,111,655,ERNI Service Process Improvement,Methods/Processes,NULL,
8,111,736,ERNI management service organization development,Methods/Processes,NULL,
8,112,655,ERNI Service Process Improvement,Methods/Processes,NULL,
8,112,729,CMMi ® reference model,Methods/Processes,NULL,
8,113,655,ERNI Service Process Improvement,Methods/Processes,NULL,
8,113,737,Requirements for FDA CFR 21 part 820,Methods/Processes,NULL,
8,113,1976,IBM/Rational Unified Process,Methods/Processes,NULL,
8,113,1977,MS FrontPage,Technologies,Tools,
8,113,3252,HTML,Technologies,Programming languages,
8,113,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
8,114,1658,System Engineering,Methods/Processes,NULL,
8,114,738,Total Costs of Ownership (TCO),Methods/Processes,NULL,
8,114,716,ITIL,Methods/Processes,NULL,
8,115,740,FDA CFR 21 Part 820,Methods/Processes,NULL,
8,115,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
8,115,3715,SA/SD,Technologies,Tools,
8,116,3694,IBM Rational ClearQuest,Technologies,Tools,
8,116,3730,IBM Rational RequisitePro,Technologies,Tools,
8,116,3940,IBM Rational Rose,Technologies,Tools,
8,116,741,Requirements for FDA CFR 21 part 11,Methods/Processes,NULL,
8,116,1979,XDE,Technologies,Other,
8,116,7940,Computerized Systems Validation (CSV),Methods/Processes,NULL,
8,117,743,Requirements according to ISO 13485 and FDA CFR 21 part 820,Methods/Processes,NULL,
8,117,655,ERNI Service Process Improvement,Methods/Processes,NULL,
8,118,642,Requirements Engineering,Methods/Processes,NULL,
8,118,744,Coverage Analysis,Methods/Processes,NULL,
8,118,745,Workshop Facilitation,Methods/Processes,NULL,
8,118,3731,MS Office,Technologies,Tools,
8,119,746,Workshops,Methods/Processes,NULL,
8,119,747,Analysis Methods,Methods/Processes,NULL,
8,120,748,"ERNI Service ""Process Improvement""",Methods/Processes,NULL,
8,120,745,Workshop Facilitation,Methods/Processes,NULL,
8,121,698,Project management,Methods/Processes,NULL,
8,121,1980,MS Project Server 2003,Technologies,Tools,
8,122,749,Project Management nach PMI,Methods/Processes,NULL,
8,122,3728,MS Project 2003,Technologies,Tools,
8,123,3712,MS Excel,Technologies,Tools,
8,123,750,Goal-Question-Metrics,Methods/Processes,NULL,
8,123,1981,PowerPivot,Technologies,Other,
8,123,1969,MS SharePoint Portal Server,Technologies,Tools,
8,1810,1658,System Engineering,Methods/Processes,NULL,
8,1810,1564,Structured Interviews,Methods/Processes,NULL,
8,1810,685,Workshop moderation,Methods/Processes,NULL,
8,1810,5565,ERNI Coverage Analysis,Methods/Processes,NULL,
8,1811,4544,SWOT Analysis,Methods/Processes,NULL,
8,1811,685,Workshop moderation,Methods/Processes,NULL,
8,1811,1074,Strategic planning,Methods/Processes,NULL,
8,2471,1704,Business Analyse/Requirements Engineering,Methods/Processes,NULL,
8,2471,685,Workshop moderation,Methods/Processes,NULL,
8,3038,642,Requirements Engineering,Methods/Processes,NULL,
8,3038,3692,HP Quality Center,Technologies,Tools,
8,4459,3691,SAP/DVS,Technologies,Tools,
8,4459,3992,MS Office ,Technologies,Tools,
8,5806,760,Coaching,Methods/Processes,NULL,
8,5806,745,Workshop Facilitation,Methods/Processes,NULL,
8,5806,1564,Structured Interviews,Methods/Processes,NULL,
8,5806,1027,Service Pattern Coverage Analysis,Methods/Processes,NULL,
8,5806,9274,Appreciative Inquiry,Methods/Processes,NULL,
10,124,614,ERNI Service Testing,Methods/Processes,NULL,
10,124,618,ESSAR,Methods/Processes,NULL,
10,124,617,SWALCH,Methods/Processes,NULL,
10,124,3260,Java,Technologies,Programming languages,
10,124,3107,MS Windows,Technologies,Operating Systems,
10,124,4217,JBoss Application Server,Technologies,Tools,
10,124,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
10,124,3608,MySQL,Technologies,Databases,
10,128,661,ERNI Service Project Management,Methods/Processes,NULL,
10,129,661,ERNI Service Project Management,Methods/Processes,NULL,
10,130,661,ERNI Service Project Management,Methods/Processes,NULL,
10,131,661,ERNI Service Project Management,Methods/Processes,NULL,
10,132,661,ERNI Service Project Management,Methods/Processes,NULL,
10,5743,698,Project management,Methods/Processes,NULL,
10,5743,760,Coaching,Methods/Processes,NULL,
10,5744,1016,Acquisition,Methods/Processes,NULL,
10,5744,1271,Business Development und Portfolio-Management,Methods/Processes,NULL,
10,5744,1555,Market and competition analysis,Methods/Processes,NULL,
10,5745,835,Business Analysis,Methods/Processes,NULL,
10,5745,698,Project management,Methods/Processes,NULL,
10,5745,5699,Conceptual design,Methods/Processes,NULL,
10,5745,8764,Event management,Methods/Processes,NULL,
10,5746,5450,Training of employees,Methods/Processes,NULL,
10,5746,698,Project management,Methods/Processes,NULL,
10,5746,760,Coaching,Methods/Processes,NULL,
10,5746,1407,Business process improvement/modeling,Methods/Processes,NULL,
10,5746,1266,Managing employees,Methods/Processes,NULL,
10,5747,1275,Account management,Methods/Processes,NULL,
10,5747,1101,Marketing and communication,Methods/Processes,NULL,
10,5747,1016,Acquisition,Methods/Processes,NULL,
10,5747,1041,Competitive and market analysis,Methods/Processes,NULL,
10,5747,1407,Business process improvement/modeling,Methods/Processes,NULL,
10,5747,760,Coaching,Methods/Processes,NULL,
10,5747,698,Project management,Methods/Processes,NULL,
10,5747,656,Management and strategy methods,Methods/Processes,NULL,
10,5747,6736,Building and leading internatioanl and multicultural teams,Methods/Processes,NULL,
12,155,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
12,155,4106,DevExpress GUI Library,Technologies,Packages,
12,155,3479,WF,Technologies,Packages,
12,155,3722,XMLSpy,Technologies,Tools,
12,155,3686,Subversion (SVN),Technologies,Tools,
12,155,3730,IBM Rational RequisitePro,Technologies,Tools,
12,155,3740,Sparx Enterprise Architect,Technologies,Tools,
12,155,3748,IBM Rational ClearCase,Technologies,Tools,
12,155,3828,MS Visual Studio 2005,Technologies,Tools,
12,155,919,V-Model,Methods/Processes,NULL,
12,155,2281,UML,Methods/Processes,NULL,
12,155,3258,C#,Technologies,Programming languages,
12,155,3253,XML,Technologies,Programming languages,
12,156,3283,T-SQL,Technologies,Programming languages,
12,156,2281,UML,Methods/Processes,NULL,
12,156,1984,Web Service,Technologies,Other,
12,156,1986,Visio 2003,Technologies,Tools,
12,156,3828,MS Visual Studio 2005,Technologies,Tools,
12,156,3615,MS SQL Server 2000,Technologies,Databases,
12,156,4754,VB.NET,Technologies,Programming languages,
12,156,6176,.NET Framework 2.0,Technologies,Tools,
12,157,3615,MS SQL Server 2000,Technologies,Databases,
12,157,3605,Infragistics GUI Library,Technologies,Packages,
12,157,3474,.NET 1.x,Technologies,Packages,
12,157,3827,MS Visual Studio 2003,Technologies,Tools,
12,157,3743,.NET Remoting,Technologies,Tools,
12,157,751,ERM,Methods/Processes,NULL,
12,157,2281,UML,Methods/Processes,NULL,
12,157,3253,XML,Technologies,Programming languages,
12,157,3258,C#,Technologies,Programming languages,
12,158,3273,PL/SQL,Technologies,Programming languages,
12,158,2281,UML,Methods/Processes,NULL,
12,158,751,ERM,Methods/Processes,NULL,
12,158,1986,Visio 2003,Technologies,Tools,
12,158,3827,MS Visual Studio 2003,Technologies,Tools,
12,158,3474,.NET 1.x,Technologies,Packages,
12,158,3612,Oracle 10g,Technologies,Databases,
12,158,4754,VB.NET,Technologies,Programming languages,
12,159,1989,InfoPath (Office 2003),Technologies,Tools,
12,160,751,ERM,Methods/Processes,NULL,
12,160,2281,UML,Methods/Processes,NULL,
12,160,3283,T-SQL,Technologies,Programming languages,
12,160,4754,VB.NET,Technologies,Programming languages,
12,160,3615,MS SQL Server 2000,Technologies,Databases,
12,160,3474,.NET 1.x,Technologies,Packages,
12,160,3827,MS Visual Studio 2003,Technologies,Tools,
12,160,3781,MS Visio,Technologies,Tools,
12,161,3700,Eclipse,Technologies,Tools,
12,161,3471,JDBC,Technologies,Packages,
12,161,3260,Java,Technologies,Programming languages,
12,161,3253,XML,Technologies,Programming languages,
12,162,3283,T-SQL,Technologies,Programming languages,
12,162,3271,MS Project,Technologies,Tools,
12,162,2281,UML,Methods/Processes,NULL,
12,162,3107,MS Windows,Technologies,Operating Systems,
12,162,751,ERM,Methods/Processes,NULL,
12,162,822,MS Outlook,Technologies,Tools,
12,162,3615,MS SQL Server 2000,Technologies,Databases,
12,162,3611,MS Access,Technologies,Databases,
12,162,3712,MS Excel,Technologies,Tools,
12,162,3681,MS Word,Technologies,Tools,
12,162,3781,MS Visio,Technologies,Tools,
12,163,3781,MS Visio,Technologies,Tools,
12,163,3615,MS SQL Server 2000,Technologies,Databases,
12,163,3906,MS Visual Studio 6.0,Technologies,Tools,
12,163,6928,VB 6.0,Technologies,Programming languages,
12,163,751,ERM,Methods/Processes,NULL,
12,163,2281,UML,Methods/Processes,NULL,
12,164,2281,UML,Methods/Processes,NULL,
12,164,3271,MS Project,Technologies,Tools,
12,164,751,ERM,Methods/Processes,NULL,
12,164,822,MS Outlook,Technologies,Tools,
12,164,6928,VB 6.0,Technologies,Programming languages,
12,164,3906,MS Visual Studio 6.0,Technologies,Tools,
12,164,3615,MS SQL Server 2000,Technologies,Databases,
12,164,3611,MS Access,Technologies,Databases,
12,164,3781,MS Visio,Technologies,Tools,
12,164,3681,MS Word,Technologies,Tools,
12,164,3712,MS Excel,Technologies,Tools,
12,165,3712,MS Excel,Technologies,Tools,
12,165,3681,MS Word,Technologies,Tools,
12,165,3611,MS Access,Technologies,Databases,
12,165,3906,MS Visual Studio 6.0,Technologies,Tools,
12,165,6928,VB 6.0,Technologies,Programming languages,
12,165,822,MS Outlook,Technologies,Tools,
12,165,3271,MS Project,Technologies,Tools,
12,166,3250,C,Technologies,Programming languages,
12,166,3254,Assembler,Technologies,Programming languages,
12,166,1996,Orcad,Technologies,Other,
12,167,3285,Turbo Pascal,Technologies,Programming languages,
12,167,3681,MS Word,Technologies,Tools,
12,168,3681,MS Word,Technologies,Tools,
12,168,3712,MS Excel,Technologies,Tools,
12,169,3722,XMLSpy,Technologies,Tools,
12,169,3692,HP Quality Center,Technologies,Tools,
12,169,3740,Sparx Enterprise Architect,Technologies,Tools,
12,169,3478,WCF,Technologies,Packages,
12,169,3480,WPF,Technologies,Packages,
12,169,3904,MS Visual Studio 2010,Technologies,Tools,
12,169,4106,DevExpress GUI Library,Technologies,Packages,
12,169,4117,Resharper,Technologies,Tools,
12,169,3258,C#,Technologies,Programming languages,
12,169,3253,XML,Technologies,Programming languages,
12,169,2281,UML,Methods/Processes,NULL,
12,169,919,V-Model,Methods/Processes,NULL,
12,169,731,Scrum,Methods/Processes,NULL,
12,169,8378,.NET Framework 4.0  ,Technologies,Tools,
12,169,10371,Microsoft Team Foundation Server (TFS),Technologies,Tools,
13,170,757,Interviews,Methods/Processes,NULL,
13,171,3747,ARIS,Technologies,Tools,
13,175,3607,MS SQL Server 2005,Technologies,Databases,
13,175,6176,.NET Framework 2.0,Technologies,Tools,
13,175,758,ATAM,Methods/Processes,NULL,
13,177,1998,Byron/BIS,Technologies,Tools,
13,177,5249,Rational Unified Process (RUP),Methods/Processes,NULL,
13,178,3615,MS SQL Server 2000,Technologies,Databases,
13,178,3474,.NET 1.x,Technologies,Packages,
13,178,3737,.NET,Technologies,Packages,
13,178,3690,Visual Studio,Technologies,Tools,
13,178,1999,ASP.NET Web Services,Technologies,Packages,
13,178,3258,C#,Technologies,Programming languages,
13,180,3258,C#,Technologies,Programming languages,
13,180,3690,Visual Studio,Technologies,Tools,
13,180,3737,.NET,Technologies,Packages,
13,180,3474,.NET 1.x,Technologies,Packages,
13,180,3481,WinForms,Technologies,Packages,
13,180,3489,Infragistics,Technologies,Packages,
13,180,3615,MS SQL Server 2000,Technologies,Databases,
13,181,3737,.NET,Technologies,Packages,
13,182,3737,.NET,Technologies,Packages,
13,182,3690,Visual Studio,Technologies,Tools,
13,182,3614,MS SQL Server,Technologies,Databases,
13,182,7009,ASP.NET,Technologies,Packages,
13,182,2001,Analysis Services 2000,Technologies,Databases,
13,182,2002,ProClarity,Technologies,Tools,
13,183,3474,.NET 1.x,Technologies,Packages,
13,184,3615,MS SQL Server 2000,Technologies,Databases,
13,184,3690,Visual Studio,Technologies,Tools,
13,184,3737,.NET,Technologies,Packages,
13,184,7009,ASP.NET,Technologies,Packages,
13,184,3258,C#,Technologies,Programming languages,
13,185,3258,C#,Technologies,Programming languages,
13,185,7009,ASP.NET,Technologies,Packages,
13,185,3737,.NET,Technologies,Packages,
13,185,3690,Visual Studio,Technologies,Tools,
13,185,3615,MS SQL Server 2000,Technologies,Databases,
13,186,3248,C++,Technologies,Programming languages,
13,186,2004,Power Builder 6.5,Technologies,Tools,
13,186,7621,MS-SQL Server 7.0,Technologies,Databases,
13,187,2006,MS Visual C++,Technologies,Programming languages,
13,188,2008,ARCSSERV,Technologies,Tools,
13,188,3266,ASP,Technologies,Packages,
13,190,1564,Structured Interviews,Methods/Processes,NULL,
13,191,760,Coaching,Methods/Processes,NULL,
13,192,761,Preparation and facilitation of workshops,Methods/Processes,NULL,
13,192,1564,Structured Interviews,Methods/Processes,NULL,
13,195,2009,MS SQL Server 6.5 / 7.0 und 2000,Technologies,Databases,
13,2163,1168,Interviews & Workshops,Methods/Processes,NULL,
13,2163,658,Interviewing techniques,Methods/Processes,NULL,
