PersonId,Skill,Level,Preferred,Development
1015,SWE,3,0,0
1015,TES,2,0,1
1016,ACQ,0,0,0
1016,LEA,2,0,0
1016,PER,0,0,0
1016,PI,0,0,0
1016,PJM,0,0,0
1016,REQ,3,0,0
1016,SWE,4,0,0
1016,TES,0,0,0
1017,ACQ,0,0,0
1017,LEA,2,0,0
1017,PER,3,0,0
1017,PI,1,0,1
1017,PJM,2,0,0
1017,REQ,2,0,0
1017,SWE,4,1,1
1017,TES,3,0,0
1018,ACQ,4,1,1
1018,LEA,3,0,0
1018,PER,2,0,0
1018,PI,2,1,1
1018,PJM,3,1,0
1018,REQ,1,0,0
1018,SWE,1,0,0
1018,TES,1,0,0
1019,ACQ,0,0,0
1019,LEA,0,0,0
1019,PER,0,0,0
1019,PI,0,0,0
1019,PJM,0,0,0
1019,REQ,0,0,0
1019,SWE,3,1,1
1019,TES,0,0,0
1021,ACQ,2,0,0
1021,LEA,3,0,0
1021,PER,2,0,0
1021,PI,3,0,0
1021,PJM,3,0,0
1021,REQ,3,0,0
1021,SWE,3,0,0
1021,TES,2,0,0
1023,ACQ,1,0,0
1023,LEA,1,0,0
1023,PER,0,0,0
1023,PI,2,0,0
1023,PJM,2,1,0
1023,REQ,2,1,1
1023,SWE,2,0,0
1023,TES,2,0,0
1024,ACQ,0,0,0
1024,LEA,2,0,0
1024,PER,0,0,0
1024,PI,0,0,0
1024,PJM,3,1,0
1024,REQ,2,1,0
1024,SWE,1,0,0
1024,TES,2,0,0
1026,ACQ,0,0,0
1026,LEA,0,0,0
1026,PER,0,0,0
1026,PI,0,0,0
1026,PJM,0,0,0
1026,REQ,1,0,0
1026,SWE,3,0,0
1026,TES,2,0,0
1027,ACQ,1,1,0
1027,LEA,3,0,0
1027,PER,3,0,0
1027,PI,1,0,0
1027,PJM,3,1,0
1027,REQ,2,0,0
1027,SWE,0,0,0
1027,TES,2,0,0
1029,ACQ,0,0,0
1029,LEA,1,0,0
1029,PER,0,0,0
1029,PI,0,0,0
1029,PJM,2,0,0
1029,REQ,2,0,0
1029,SWE,3,1,1
1029,TES,3,0,0
1030,ACQ,0,0,0
1030,LEA,0,0,0
1030,PER,0,0,0
1030,PI,0,0,0
1030,PJM,0,0,0
1030,REQ,0,0,0
1030,SWE,2,0,1
1030,TES,0,0,0
1033,ACQ,0,0,0
1033,LEA,1,0,0
1033,PER,0,0,0
1033,PI,2,0,0
1033,PJM,1,0,0
1033,REQ,2,1,0
1033,SWE,2,0,0
1033,TES,2,0,1
1036,ACQ,0,0,0
1036,LEA,0,0,0
1036,PER,0,0,0
1036,PI,1,0,0
1036,PJM,1,0,0
1036,REQ,1,0,1
1036,SWE,3,1,0
1036,TES,1,0,0
1037,ACQ,2,1,1
1037,LEA,3,1,1
1037,PER,0,0,0
1037,PI,3,1,0
1037,PJM,4,1,1
1037,REQ,2,0,0
1037,SWE,3,0,0
1037,TES,1,0,0
1044,ACQ,0,0,0
1044,LEA,0,0,0
1044,PER,0,0,0
1044,PI,0,0,0
1044,PJM,0,0,0
1044,REQ,2,1,1
1044,SWE,3,0,0
1044,TES,2,0,0
1046,ACQ,0,0,0
1046,LEA,0,0,0
1046,PER,0,0,0
1046,PI,0,0,0
1046,PJM,0,0,0
1046,REQ,0,0,0
1046,SWE,3,0,0
1046,TES,0,0,0
1047,ACQ,3,0,0
1047,LEA,2,0,0
1047,PER,0,0,0
1047,PI,1,0,0
1047,PJM,3,0,0
1047,REQ,3,1,1
1047,SWE,4,1,1
1047,TES,0,0,0
1050,ACQ,0,0,0
1050,LEA,0,0,0
1050,PER,0,0,0
1050,PI,0,0,0
1050,PJM,1,1,0
1050,REQ,1,0,0
1050,SWE,3,1,1
1050,TES,2,0,0
1051,ACQ,2,0,0
1051,LEA,2,0,0
1051,PER,3,0,0
1051,PI,3,0,0
1051,PJM,2,0,0
1051,REQ,3,0,0
1051,SWE,3,0,0
1051,TES,3,0,0
1052,ACQ,0,0,0
1052,LEA,0,0,0
1052,PER,0,0,0
1052,PI,0,0,0
1052,PJM,0,0,0
1052,REQ,0,0,0
1052,SWE,0,0,0
1052,TES,1,0,0
1053,ACQ,0,0,0
1053,LEA,0,0,0
1053,PER,0,0,0
1053,PI,0,0,0
1053,PJM,2,0,0
1053,REQ,2,0,0
1053,SWE,3,1,1
1053,TES,2,0,0
1055,ACQ,0,0,0
1055,LEA,0,0,0
1055,PER,0,0,0
1055,PI,1,0,0
1055,PJM,1,0,1
1055,REQ,3,1,0
1055,SWE,1,0,0
1055,TES,3,0,0
1057,ACQ,0,0,0
1057,LEA,1,0,0
1057,PER,2,0,0
1057,PI,0,0,0
1057,PJM,1,1,0
1057,REQ,2,0,0
1057,SWE,4,1,1
1057,TES,3,0,0
1058,ACQ,1,0,0
1058,LEA,0,0,0
1058,PER,2,0,1
1058,PI,1,0,1
1058,PJM,0,0,0
1058,REQ,1,0,0
1058,SWE,2,1,1
1058,TES,1,0,1
1059,ACQ,0,0,0
1059,LEA,0,0,0
1059,PER,0,0,0
1059,PI,0,0,0
1059,PJM,0,0,0
1059,REQ,0,0,0
1059,SWE,3,0,0
1059,TES,1,0,0
1060,ACQ,0,0,0
1060,LEA,0,0,0
1060,PER,0,0,0
1060,PI,0,0,0
1060,PJM,1,0,0
1060,REQ,1,0,0
1060,SWE,3,0,0
1060,TES,3,0,0
1061,ACQ,0,0,0
1061,LEA,0,0,0
1061,PER,0,0,0
1061,PI,0,0,0
1061,PJM,1,0,0
1061,REQ,1,0,0
1061,SWE,3,0,1
1061,TES,2,0,0
1062,ACQ,0,0,0
1062,LEA,0,0,0
1062,PER,0,0,0
1062,PI,0,0,0
1062,PJM,0,0,0
1062,REQ,1,0,0
1062,SWE,2,0,0
1062,TES,1,0,0
1063,ACQ,0,0,0
1063,LEA,0,0,0
1063,PER,0,0,0
1063,PI,1,0,0
1063,PJM,1,0,0
1063,REQ,3,1,1
1063,SWE,1,0,0
1063,TES,2,0,0
1065,ACQ,0,0,0
1065,LEA,2,0,0
1065,PER,2,0,0
1065,PI,1,0,0
1065,PJM,3,1,0
1065,REQ,3,1,1
1065,SWE,0,0,0
1065,TES,1,0,0
1069,ACQ,0,0,0
1069,LEA,2,1,0
1069,PER,0,0,0
1069,PI,2,0,0
1069,PJM,2,0,0
1069,REQ,3,1,0
1069,SWE,4,1,0
1069,TES,2,0,0
1070,ACQ,1,0,0
1070,LEA,1,0,0
1070,PER,1,0,0
1070,PI,2,0,0
1070,PJM,3,0,0
1070,REQ,2,0,0
1070,SWE,2,0,0
1070,TES,3,1,1
1071,ACQ,0,0,0
1071,LEA,0,0,0
1071,PER,0,0,0
1071,PI,0,0,0
1071,PJM,0,0,0
1071,REQ,0,0,0
1071,SWE,1,1,1
1071,TES,0,0,0
1072,ACQ,0,0,0
1072,LEA,1,0,0
1072,PER,3,1,1
1072,PI,3,1,1
1072,PJM,2,1,1
1072,REQ,1,0,0
1072,SWE,2,1,1
1072,TES,1,0,0
1078,ACQ,0,0,0
1078,LEA,0,0,0
1078,PER,0,0,0
1078,PI,1,0,0
1078,PJM,1,0,0
1078,REQ,1,0,0
1078,SWE,1,0,0
1078,TES,3,1,1
1080,ACQ,0,0,0
1080,LEA,2,1,0
1080,PER,0,0,0
1080,PI,0,0,0
1080,PJM,1,0,1
1080,REQ,1,1,0
1080,SWE,3,1,0
1080,TES,1,1,0
1081,ACQ,0,0,0
1081,LEA,3,0,0
1081,PER,0,0,0
1081,PI,4,1,0
1081,PJM,4,1,0
1081,REQ,3,0,0
1081,SWE,0,0,0
1081,TES,0,0,0
1082,ACQ,0,0,0
1082,LEA,2,0,0
1082,PER,2,0,0
1082,PI,1,0,0
1082,PJM,2,0,0
1082,REQ,3,1,0
1082,SWE,2,0,0
1082,TES,2,0,0
1086,ACQ,2,0,0
1086,LEA,3,0,0
1086,PER,2,0,0
1086,PI,3,0,0
1086,PJM,2,0,0
1086,REQ,1,0,0
1086,SWE,1,1,1
1086,TES,1,0,0
1087,ACQ,0,0,0
1087,LEA,1,0,0
1087,PER,1,0,0
1087,PI,1,0,0
1087,PJM,1,0,0
1087,REQ,3,1,1
1087,SWE,3,1,1
1087,TES,2,1,1
1088,ACQ,0,0,0
1088,LEA,3,1,1
1088,PER,2,0,0
1088,PI,3,0,0
1088,PJM,2,1,0
1088,REQ,1,0,0
1088,SWE,4,0,0
1088,TES,2,0,0
1089,ACQ,2,0,0
1089,LEA,2,0,0
1089,PER,1,0,0
1089,PI,2,1,0
1089,PJM,3,1,0
1089,REQ,3,0,0
1089,SWE,2,0,0
1089,TES,1,0,0
1092,ACQ,1,1,0
1092,LEA,0,0,0
1092,PER,1,0,1
1092,PI,1,0,0
1092,PJM,0,0,0
1092,REQ,1,0,0
1092,SWE,2,1,1
1092,TES,1,0,0
1101,ACQ,0,0,0
1101,LEA,0,0,0
1101,PER,0,0,0
1101,PI,2,0,0
1101,PJM,0,0,0
1101,REQ,0,0,0
1101,SWE,0,0,0
1101,TES,2,1,1
1106,ACQ,0,0,0
1106,LEA,0,0,0
1106,PER,0,0,0
1106,PI,0,0,0
1106,PJM,0,0,0
1106,REQ,1,0,0
1106,SWE,2,0,0
1106,TES,1,0,0
1113,ACQ,0,0,0
1113,LEA,3,1,0
1113,PER,0,0,0
1113,PI,3,1,0
1113,PJM,2,1,0
1113,REQ,0,0,0
1113,SWE,0,0,0
1113,TES,0,0,0
1121,ACQ,2,0,1
1121,LEA,3,1,1
1121,PER,3,1,0
1121,PI,2,1,0
1121,PJM,3,1,1
1121,REQ,1,0,0
1121,SWE,1,0,0
1121,TES,1,0,0
1123,ACQ,0,0,0
1123,LEA,2,0,0
1123,PER,3,0,0
1123,PI,2,1,0
1123,PJM,2,1,0
1123,REQ,3,1,0
1123,SWE,1,0,0
1123,TES,0,0,0
1127,ACQ,0,0,0
1127,LEA,2,0,0
1127,PER,2,0,0
1127,PI,2,0,0
1127,PJM,2,0,0
1127,REQ,2,0,0
1127,SWE,3,1,0
1127,TES,3,1,0
1128,ACQ,0,0,1
1128,LEA,2,0,1
1128,PER,2,0,0
1128,PI,2,0,0
1128,PJM,2,0,1
1128,REQ,3,0,0
1128,SWE,4,1,0
1128,TES,3,0,0
1130,ACQ,3,1,0
1130,LEA,4,1,0
1130,PER,3,0,0
1130,PI,3,0,0
1130,PJM,4,1,0
1130,REQ,3,0,0
1130,SWE,4,0,0
1130,TES,3,0,0
1139,ACQ,1,0,0
1139,LEA,2,0,0
1139,PER,1,0,0
1139,PI,2,0,0
1139,PJM,1,0,0
1139,REQ,2,0,0
1139,SWE,0,0,0
1139,TES,3,0,0
1140,ACQ,0,0,0
1140,LEA,0,0,0
1140,PER,0,0,0
1140,PI,0,0,0
1140,PJM,1,0,0
1140,REQ,0,0,0
1140,SWE,2,1,1
1140,TES,1,0,0
1147,ACQ,0,0,0
1147,LEA,0,0,0
1147,PER,0,0,0
1147,PI,0,0,0
1147,PJM,0,0,0
1147,REQ,1,0,0
1147,SWE,4,0,0
1147,TES,1,0,0
1149,ACQ,0,0,0
1149,LEA,0,0,0
1149,PER,0,0,0
1149,PI,0,0,0
1149,PJM,0,0,0
1149,REQ,2,0,0
1149,SWE,4,1,1
1149,TES,2,0,0
1150,ACQ,0,0,0
1150,LEA,2,0,0
1150,PER,1,0,0
1150,PI,0,0,0
1150,PJM,1,0,0
1150,REQ,1,0,0
1150,SWE,3,1,0
1150,TES,2,0,0
